X,Y,Z,Weight,Yaw
4.900000000000002,0.2,6.300000000000002,1.0,0.0
5.042620177158228,0.2897214390806825,6.261490044062103,1.0,0.5615376052517409
5.178788604537584,0.3859403961165896,6.231293204650946,1.0,0.6151532662202739
5.308667909693222,0.4883369237918955,6.208785775633872,1.0,0.6676261370781293
5.432420720180299,0.596591074790775,6.19334405087823,1.0,0.7186947065625848
5.550209663553965,0.7103829017974024,6.184344324251365,1.0,0.7681397377465602
5.66219736736937,0.8293924574959521,6.181162889620617,1.0,0.8157867934517719
5.768546459181669,0.9532997945705983,6.183176040853331,1.0,0.8615060520056884
5.869419566546012,1.0817849657055159,6.189760071816851,1.0,0.9052099049292409
5.964979317017553,1.2145280235848792,6.200291276378524,1.0,0.9468489448592523
6.055388338151447,1.3512090208928627,6.214145948405694,1.0,0.9864069618937685
6.1408092575028395,1.4915080103136402,6.230700381765701,1.0,1.0238954987955864
6.221404702626891,1.6351050445313875,6.249330870325895,1.0,1.0593484041650996
6.297337301078745,1.7816801762302776,6.269413707953612,1.0,1.0928166976937068
6.368769680413558,1.9309134580944853,6.290325188516204,1.0,1.1243639441899957
6.435864468186483,2.082484942808186,6.311441605881011,1.0,1.1540622352230285
6.498784291952671,2.236074683055553,6.332139253915379,1.0,1.181988803310527
6.557691779267277,2.3913627315207613,6.351794426486653,1.0,1.2082232428364452
6.612749557685448,2.548029140887985,6.369783417462173,1.0,1.2328452807609707
6.664120254762341,2.7057539638413988,6.385482520709287,1.0,1.2559330241255886
6.711966498053106,2.864217253065177,6.398268030095338,1.0,1.2775616058891655
6.756450915112897,3.0230990612434945,6.407516239487671,1.0,1.2978021519401117
6.797736133496862,3.182079441060525,6.412603442753627,1.0,1.3167209972443412
6.8359847807601595,3.340838445200444,6.412905933760557,1.0,1.33437908583585
6.871359484457937,3.4990561263474236,6.407800006375798,1.0,1.3508314962364858
6.904022872145349,3.6564125371856417,6.396661954466697,1.0,1.3661270398903853
6.934137571377547,3.812587730399271,6.378868071900597,1.0,1.3803078846340326
6.961866209709684,3.967261758672485,6.353794652544845,1.0,1.3934091575741487
6.987371414696908,4.120114674689457,6.3208179902667805,1.0,1.4054584815360822
7.010812515162641,4.270835752708654,6.279338830484266,1.0,1.4165060579074291
7.032261914388732,4.419357266542037,6.2294022463266305,1.0,1.4273685215672156
7.0516984653386015,4.565873009057951,6.171746744193687,1.0,1.4389079503772513
7.069096395047562,4.7105897048643435,6.107145119758859,1.0,1.4511499263589804
7.084429930550918,4.853714078569157,6.036370168695575,1.0,1.4640690733299215
7.097673298883973,4.995452854780333,5.960194686677256,1.0,1.4776317699230186
7.1088007270820395,5.136012758105819,5.879391469377333,1.0,1.4917960615497832
7.117786442180419,5.275600513153555,5.794733312469231,1.0,1.5065117922582343
7.124604671214422,5.414422844531487,5.706993011626376,1.0,1.521720976771324
7.1292296412193545,5.552686476847557,5.616943362522194,1.0,1.5373584220998266
7.1316355792305215,5.6905981347097105,5.5253571608301115,1.0,1.5533525949581246
7.131796712283232,5.828364542725891,5.433007202223556,1.0,1.569626716716832
7.1296872674127885,5.966192425504039,5.340666282375951,1.0,1.58610005304526
7.125281471654502,6.104288507652099,5.249107196960725,1.0,1.6026893521529888
7.118553552043679,6.2428595137780185,5.159102741651303,1.0,1.6193103750384812
7.109477735615621,6.382112168489738,5.07142571212111,1.0,1.6358794545676598
7.098027975216952,6.522252912574325,4.986848190701086,1.0,1.6523171262188792
7.084071919630337,6.6633781483172125,4.9058656939527365,1.0,1.6693671193283035
7.067210351029673,6.805308036431539,4.8282794454233,1.0,1.6890441897744692
7.047002842506388,6.947820080882241,4.753783457127577,1.0,1.7116524176336467
7.023008967151913,7.090691785634262,4.682071741080372,1.0,1.7371836752941923
6.994788298057677,7.23370065465254,4.612838309296488,1.0,1.7656281720396787
6.961900408315106,7.376624191902016,4.545777173790727,1.0,1.7969675548866786
6.9239048710156315,7.519239901347626,4.4805823465778944,1.0,1.8311674972751077
6.880361259250685,7.661325286954312,4.416947839672791,1.0,1.8681699400167526
6.83082914611169,7.802657852687013,4.3545676650902205,1.0,1.9078853115788736
6.774868104690083,7.943015102510671,4.293135834844987,1.0,1.9501852369660069
6.712037708077286,8.082174540390218,4.232346360951893,1.0,1.99489641894049
6.641897529364731,8.219913670290602,4.171893255425741,1.0,2.0417964999193186
6.564007141643848,8.356009996176756,4.111470530281335,1.0,2.090612735580734
6.477926118006065,8.490241022013626,4.050772197533477,1.0,2.141024183111995
6.383214933265744,8.622382439692291,3.9894938068542363,1.0,2.1926697872769774
6.279721838690114,8.751631634655082,3.9278216368723724,1.0,2.245979341158664
6.1679927099217835,8.875784068486178,3.867131585723323,1.0,2.3035755524383967
6.048677073647514,8.99242690891299,3.8089763018229905,1.0,2.3675214049028113
5.922424456554065,9.099147323662947,3.7549084335872744,1.0,2.439837779430118
5.789884385328194,9.193532480463459,3.7064806294320767,1.0,2.522775080273857
5.651706386656665,9.273169547041947,3.6652455377732993,1.0,2.6187543080520137
5.508539987226234,9.335645691125835,3.6327558070268435,1.0,2.730115677617627
5.361034713723664,9.378548080442538,3.6105640856086105,1.0,2.858548345943571
5.209840092835712,9.399463882719473,3.600223021934502,1.0,3.0041281668316007
5.05577996526617,9.39672737318859,3.603003874840234,1.0,-3.1238319141329502
4.900524289168873,9.372299274956772,3.618812042640901,1.0,-2.9855309965685204
4.745999386050614,9.329239080972513,3.6471390844349205,1.0,-2.8698252555885553
4.594131634119445,9.270606527205123,3.687476467789668,1.0,-2.773146709702061
4.446847411583414,9.199461349623897,3.7393156602725273,1.0,-2.691599326817368
4.306073096650573,9.118863284198136,3.8021481294508765,1.0,-2.6216136997540644
4.173735067528975,9.031872066897147,3.8754653428920944,1.0,-2.560074072818982
4.051759702426665,8.941547433690229,3.958758768163564,1.0,-2.5041893908542034
3.9419974570457734,8.85086184537257,4.051511285751632,1.0,-2.451078894551052
3.8448608349732663,8.761134794101334,4.153043139106637,1.0,-2.395826008527616
3.75947728485357,8.6722085632339,4.262529227807747,1.0,-2.33587323764791
3.6849290334580487,8.583873452242278,4.379139336693997,1.0,-2.2717532339419533
3.6202983075580626,8.495919760598479,4.5020432506044195,1.0,-2.204515626638248
3.564667333924968,8.408137787774502,4.6304107543780475,1.0,-2.1356561256926527
3.517118339330131,8.32031783324236,4.763411632853913,1.0,-2.0670416879380373
3.476733550544908,8.232250196474054,4.900215670871049,1.0,-2.0007505347553707
3.44259519434066,8.143725176941592,5.039992653268488,1.0,-1.9388581799525686
3.4137854974887487,8.054533074116984,5.181912364885265,1.0,-1.8832248073333557
3.389386686760534,7.964464187472235,5.325144590560412,1.0,-1.8353380202043583
3.3684809889273755,7.87330881647935,5.46885911513296,1.0,-1.7962390876094443
3.3501506307606337,7.780857260610335,5.612225723441944,1.0,-1.766527750070018
3.333477839031671,7.686899819337201,5.754414200326396,1.0,-1.7464186502307713
3.3175448405118453,7.591226792131949,5.89459433062535,1.0,-1.7358178181862778
3.3014338619725176,7.493628478466587,6.031935899177839,1.0,-1.7343953277105522
3.284227130185049,7.393895177813125,6.165608690822892,1.0,-1.741641909500951
3.2650068719207996,7.291817189643566,6.294782490399547,1.0,-1.7569072792852292
3.24285531395113,7.187184813429918,6.418627082746834,1.0,-1.7794242451160445
3.2168546830474005,7.079788348644188,6.536312252703788,1.0,-1.8083255188270235
3.186087205980971,6.969418094758381,6.647007785109441,1.0,-1.84266039994233
3.1496351095232016,6.855864351244502,6.7498834648028225,1.0,-1.8814168560364581
3.1065806204454547,6.738917417574563,6.84410907662297,1.0,-1.9235516153467227
3.0560059655190877,6.618367593220565,6.928854405408914,1.0,-1.9680274579510506
2.9969934036384265,6.494005195702097,7.003289255451153,1.0,-2.0138537214055465
2.928969855928716,6.365814183421575,7.066792134854509,1.0,-2.0586560597574137
2.8525582513957235,6.234450465465543,7.119465772088653,1.0,-2.097636068247129
2.7686407722900035,6.1007156066457515,7.1615698816118805,1.0,-2.131185233458455
2.6780996008621063,5.965411171773944,7.193364177882488,1.0,-2.1605274670597563
2.581816919362589,5.829338725661878,7.215108375358778,1.0,-2.1865940891570275
2.480674910042005,5.693299833121301,7.227062188499041,1.0,-2.21011067691789
2.3755557551509088,5.558096058963967,7.229485331761578,1.0,-2.2316581923885876
2.267341636939854,5.424528968001624,7.222637519604684,1.0,-2.2517171459126364
2.1569147376593967,5.293400125046027,7.206778466486657,1.0,-2.2707008441882506
2.045157239560088,5.165511094908922,7.1821678868657965,1.0,-2.2889820279146877
1.9329513248924832,5.041663442402063,7.149065495200398,1.0,-2.3069162138517734
1.821179175907136,4.922658732337197,7.1077310059487555,1.0,-2.3248646828429167
1.7107229748546018,4.809298529526079,7.058424133569171,1.0,-2.343220290074677
1.6024649039854364,4.702384398780462,7.0014045925199415,1.0,-2.362440290707957
1.4971123297099949,4.602495556895285,6.936955835809105,1.0,-2.3828092074637075
1.394623221570808,4.509258063862447,6.865463078360572,1.0,-2.4034273858485755
1.2947547808117663,4.422042622762306,6.787338797777881,1.0,-2.4237244125939563
1.197264206373606,4.340219933745846,6.702995471977319,1.0,-2.443350304657868
1.1019086971970626,4.263160696964045,6.612845578875169,1.0,-2.4619166231792864
1.0084454522228672,4.19023561256788,6.517301596387714,1.0,-2.4790083674989285
0.9166316703917566,4.120815380708333,6.416776002431238,1.0,-2.4942001302584913
0.8262245506444658,4.054270701536381,6.3116812749220275,1.0,-2.5070757664943217
0.7369812919217295,3.9899722752030065,6.202429891776366,1.0,-2.5172502804858383
0.6486590931642844,3.9272908018591886,6.089434330910542,1.0,-2.524392201769966
0.5610151533128616,3.8655969816559046,5.973107070240836,1.0,-2.5282444883813384
0.4738066713081977,3.804261514744136,5.853860587683533,1.0,-2.5286419952579973
0.3867908460910273,3.7426551012748606,5.732107361154918,1.0,-2.5255237698861324
0.29972487660208563,3.6801484413990595,5.608259868571277,1.0,-2.5189388517396623
0.21236596178210917,3.6161122352677135,5.482730587848894,1.0,-2.509044818520188
0.12447130057182883,3.549917183031799,5.355931996904052,1.0,-2.4960990039223554
0.035798091911981536,3.4809339848422955,5.228276573653036,1.0,-2.480443060588538
-0.05389646525669812,3.4085333408501843,5.100176796012132,1.0,-2.462482278475119
-0.14485517199347522,3.3320859512064454,4.972045141897625,1.0,-2.4426616761982154
-0.2373208293576128,3.2509625160620583,4.844294089225801,1.0,-2.4214412309541467
-0.3315362384083805,3.1645337355680008,4.717336115912939,1.0,-2.3992726061780436
-0.42774420020504117,3.072170309875252,4.591583699875327,1.0,-2.376579362027791
-0.5261808389705253,2.9732473433899647,4.467451752816133,1.0,-2.353730324666479
-0.6263740045290237,2.867607141004705,4.345613360947091,1.0,-2.329737332731625
-0.7265265426441955,2.7559660227433107,4.227224590343121,1.0,-2.3020033871047714
-0.8246958926311249,2.63913622338189,4.113494509472649,1.0,-2.2696183181582774
-0.9189394938048916,2.517929977696564,4.005632186804113,1.0,-2.231695936425739
-1.0073147854805762,2.393159520463449,3.904846690805947,1.0,-2.1870730784333867
-1.08787920697326,2.265637086458661,3.8123470899465874,1.0,-2.1342467595687444
-1.1586901975980226,2.13617491045832,3.7293424526944685,1.0,-2.0713047024104503
-1.217805196669948,2.005585227238536,3.6570418475180233,1.0,-1.995874553833876
-1.2632816435041159,1.874680271575429,3.5966543428856874,1.0,-1.9051534573749027
-1.2931769774156074,1.744272278245115,3.549389007265896,1.0,-1.7961471905697557
-1.3055486377195034,1.6151734820237111,3.5164549091270834,1.0,-1.6663355260665877
-1.2984545748235023,1.4881960324422134,3.4990608030697627,1.0,-1.5149856628626177
-1.2707600702850619,1.3640174242962368,3.4979196522423153,1.0,-1.3513658062745566
-1.223772945831978,1.2429077611883206,3.512244427456271,1.0,-1.2007019665490188
-1.1592611670201778,1.1250603993473556,3.5409655198446672,1.0,-1.0699375422864779
-1.0789926994055878,1.0106686950022299,3.583013320540541,1.0,-0.9589314545120824
-0.9847355085441349,0.899926004381832,3.637318220676929,1.0,-0.8656426012490492
-0.8782575599917478,0.7930256837150524,3.7028106113868664,1.0,-0.7873776131525184
-0.7613268193043484,0.6901610892307742,3.778420883803393,1.0,-0.7214887527339124
-0.6357112520378658,0.5915255771578883,3.863079429059544,1.0,-0.6656618565070708
-0.5031788237482259,0.49731250372528246,3.9557166382883557,1.0,-0.6179828007557806
-0.36549749999135583,0.40771522516184533,4.055262902622865,1.0,-0.576908184805395
-0.2244352463231853,0.3229270976964666,4.160648613196107,1.0,-0.5412050533548292
-0.08176002829963412,0.24314147755803067,4.270804161141124,1.0,-0.5098878477262172
0.060760188523367537,0.1685517209754277,4.384659937590947,1.0,-0.48216256008822095
0.20135743891346505,0.09935118412709944,4.501146333771062,1.0,-0.4573799747597946
0.33862194738722173,0.03567737958273439,4.61929607778081,1.0,-0.4343336647120612
0.47253535409252395,-0.022549108881621278,4.738539433177693,1.0,-0.41014786539647724
0.6034171138029545,-0.0754603645130465,4.858403179103044,1.0,-0.38417992506741544
0.7315866812920861,-0.12318847055861576,4.978414094698193,1.0,-0.35647391755955193
0.8573635113334954,-0.16586551026540527,5.098098959104468,1.0,-0.3271177615832726
0.9810670587007587,-0.2036235668804912,5.216984551463199,1.0,-0.29624819515319684
1.1030167781674487,-0.23659472365094864,5.334597650915708,1.0,-0.26405369042186133
1.2235321245071478,-0.26491106382385543,5.450465036603333,1.0,-0.23077448121199198
1.3429325524934292,-0.2887046706462866,5.5641134876674005,1.0,-0.19669904443967734
1.4615375168998685,-0.3081076273653182,5.675069783249237,1.0,-0.16215672173796591
1.5796664725000429,-0.32325201722802654,5.782860702490173,1.0,-0.12750665962963853
1.6976388740675252,-0.3342699234814872,5.887013024531538,1.0,-0.0931238020806958
1.815774176375897,-0.34129342937277696,5.98705352851466,1.0,-0.05938316496953317
1.9343918341987323,-0.3444546181489715,6.082508993580871,1.0,-0.026643931073568456
2.0538113023096067,-0.34388557305714673,6.172906198871496,1.0,0.004765058779344491
2.1743520354820967,-0.339718377344379,6.2577719235278675,1.0,0.034557088379733356
2.296333488489776,-0.33208511425774434,6.336632946691311,1.0,0.06249575256162439
2.4200751161062253,-0.32111786704431855,6.409016047503157,1.0,0.0883992311794286
2.545896373105019,-0.3069487189511779,6.474448005104738,1.0,0.11214085387281973
2.6741167142597324,-0.28970975322539827,6.532455598637377,1.0,0.13364654776417592
2.805055594343943,-0.26953305311405595,6.582565607242407,1.0,0.15288997523082193
2.9390324681312228,-0.24655070186422728,6.6243048100611555,1.0,0.1698862171787349
3.0763667903951544,-0.22089478272298757,6.657199986234953,1.0,0.18468477930835533
3.2173780159093104,-0.19269737893741315,6.680777914905128,1.0,0.19736254727613925
3.362385599447268,-0.1620905737545802,6.694565375213007,1.0,0.20801713939477787
3.511708995782603,-0.12920645042156473,6.698089146299924,1.0,0.21676093719601222
3.665667659688888,-0.09417709218544364,6.690876007307203,1.0,0.22371593433264622
3.824581045939707,-0.05713458229329134,6.672452737376177,1.0,0.2290094399592477
3.988768609308631,-0.01821100399218472,6.642346115648173,1.0,0.2327706026293578
4.158549804569237,0.022461559470800127,6.6000829212645185,1.0,0.2351276792512774
4.334244086495101,0.06475102484858719,6.545189933366545,1.0,0.23620595369036385
4.5161709098598,0.10852530889410042,6.477193931095582,1.0,0.23612620446069263
4.7046497294369045,0.15365232836026269,6.3956216935929575,1.0,0.2350036250515477
4.9,0.2,6.3,1.0,0.23294710962072537
